id	filename	md5	size	state
221baa5b-eac5-4677-9d71-70a15cd0c3d2	cf779b51-677e-4d45-8080-1ec15090afd0.wxs.aliquot_ensemble_masked.maf.gz	8bf3850674c45a590b75c5173a39ae7b	167463	released
49f20c2a-58e4-46dc-b03e-1af51b7588d4	e6b1c957-8bbb-4e91-aee4-11da91e3a9bc.wxs.aliquot_ensemble_masked.maf.gz	b4792a81ae7a4038be2a3a3754d8b53e	53312	released
683a11d7-3c75-4f4c-8183-4372fea06ab3	6ac99f9f-af04-428a-ad5e-3c8c1fce1539.wxs.aliquot_ensemble_masked.maf.gz	f319fa39060459ddc7906be30641dae4	599613	released
68dee70f-4de6-4880-9011-8362f88b56e4	9f15cc8b-878e-4858-a9a1-7e2d5339661c.wxs.aliquot_ensemble_masked.maf.gz	6755be0481ce797e4e2cb780aad8800c	57729	released
36d63814-ffc7-4341-8247-0e6aed5a2b1b	71cfba65-55ac-4067-8f87-d4ecc3d70afe.wxs.aliquot_ensemble_masked.maf.gz	0edfadb4fe4838a61c6428e3233bc848	182018	released
71c8791b-f809-4fc0-8c30-404b4104aedc	8dccefd4-cf63-4069-84fb-96e25b3ada78.wxs.aliquot_ensemble_masked.maf.gz	22e6ab521f2b46ca8542f5e6aed6c54d	550727	released
68d2fba2-c453-42e9-88c5-84cd227bb505	c995b19e-eb59-40ad-ba1c-82db843d49d6.wxs.aliquot_ensemble_masked.maf.gz	10e890925c1c609bca37e2a6c59a39ff	21965	released
4cf048b7-56bd-4556-8007-82e0e1fe6f5e	6967c889-ba3d-499d-957b-5a425e8d7bc8.wxs.aliquot_ensemble_masked.maf.gz	6c48c931e2346e3ae58475a95198ac40	412958	released
1945d47b-6ebe-4f41-9a9e-b11388daefc1	bce51ba9-c95a-4dc0-82ca-523d416e84b1.wxs.aliquot_ensemble_masked.maf.gz	da91d942b98a94adca7a20751749a29a	177007	released
09c47ed7-f138-428d-8156-31cd11f7fe88	eccc630b-d720-4272-97f3-bf34bf6cd780.wxs.aliquot_ensemble_masked.maf.gz	035b5a2677fd06f9ea0e7433689fca56	114413	released
c6b94f77-f3f3-4779-aa8d-e32b7e65bfe8	a6ea00ba-0c94-47c4-a7b0-59e05ecdc322.wxs.aliquot_ensemble_masked.maf.gz	397fcfe74e7f52ee94430c58274c5f6a	3481	released
3b73feca-a457-4d8d-b2ed-e8cf86e4f47b	7f4fdeb3-b030-43c3-a80f-76ea9c88f0af.wxs.aliquot_ensemble_masked.maf.gz	a003caa370bc83e871762cf82249a995	92655	released
8a9f8cc9-6bb5-4d96-8ac2-e575173806e0	c4e1ab11-e39e-401f-9bb2-db36da4482e2.wxs.aliquot_ensemble_masked.maf.gz	2b3433312e69b2082d331a61b76af609	169063	released
0b5a5442-4e29-4c57-83c7-cd57aad32e67	b736052c-bd09-4cd3-95ff-7cecdd25dbed.wxs.aliquot_ensemble_masked.maf.gz	c44a2ba35d7adfbba91bf11b8c0eccbc	311911	released
42eff78d-6354-43ee-bcc4-80922bda65d2	4d10b360-65c3-454b-8b32-db0f17212ce5.wxs.aliquot_ensemble_masked.maf.gz	5766f1d236bce13f40d7323abf7dee16	602625	released
7cc70573-b278-4d57-a62f-8314faecdda7	b7a2aebc-0296-4613-bb63-964362399082.wxs.aliquot_ensemble_masked.maf.gz	d7718a52ba35e7d3d24d0984817415fb	155668	released
779d6146-6176-4114-9f4c-2f7281946935	aeac620f-5864-4faa-a6ba-9f51094a02a5.wxs.aliquot_ensemble_masked.maf.gz	a144d6ed910a552f5b76e574715018ff	143534	released
b4a3ae83-b5d6-4a2e-a6c2-fb436c135eab	cb1dad76-7629-45d1-a861-311939bf2ab2.wxs.aliquot_ensemble_masked.maf.gz	c94ea7b84375e621dbb5ae4c3fb517d8	280266	released
e58f5a94-b440-4fef-b5ba-30ab07b76eb2	dc822d45-b366-4810-95f9-6f9116704244.wxs.aliquot_ensemble_masked.maf.gz	94115d4947b9156a04b10e9f96fedd35	116928	released
07f79d00-250d-4f4d-9b66-e90b3322bc58	cd632709-021f-488e-a1b0-13423d80b814.wxs.aliquot_ensemble_masked.maf.gz	8ade25ae6453c27e2be26a9a6c965dd7	88484	released
61e4951b-fce7-4db8-8b68-29f3f8e06c77	c02b21b8-ce62-4d98-a4d7-fd34f2139b33.wxs.aliquot_ensemble_masked.maf.gz	9ce8c5e8609110431d7e2a6a328aad8d	786478	released
8d1d32fe-86b7-4d61-a6ca-5ee992f5653f	10d500a4-04d1-4256-8239-7ee1e673a1e5.wxs.aliquot_ensemble_masked.maf.gz	fef04618e5254b9d46317c8400283924	167251	released
a0eb022f-12b5-49a2-a837-d2d27ac3a08d	d59d70ee-4ed0-4ba0-a1b1-75fa01f60104.wxs.aliquot_ensemble_masked.maf.gz	cca0f7ef0bcaf8b417a7539431b5eb6a	256948	released
e30b2580-14e5-4e03-8d11-1e74f63726e5	f847f1aa-80cb-4bf4-a322-cbc354c6383e.wxs.aliquot_ensemble_masked.maf.gz	410e3fb6a172ba60a25b1a26221aabfb	135711	released
8b16a9e5-9bfa-4fa8-8be7-3766577ebd8f	41ab6b9b-1641-46be-ba2b-eb5a49164f40.wxs.aliquot_ensemble_masked.maf.gz	ed07d5d4683210189d40162a10680595	270814	released
0f6cda05-81d9-459e-812f-68cc098bf2a9	165d2572-6723-4025-9c5a-3e8e6164c345.wxs.aliquot_ensemble_masked.maf.gz	4afcc2960b443ec482868967d61d7dc3	91114	released
47acb3d5-1dcf-4e95-bc34-59c8a0985d10	ef31c015-61a0-444c-81ec-e4730177e18c.wxs.aliquot_ensemble_masked.maf.gz	59052abc88ff14edb3c374b9d52566af	122196	released
f37c94f7-c954-44ae-9fa4-708e5308b480	d01610c8-3a6f-4aaa-a999-f92df4d4c994.wxs.aliquot_ensemble_masked.maf.gz	bb2682d581a93ca2f640823bd6f90d33	128481	released
